DataYear,BuildingName,BuildingType,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),LargestPropertyUseType,LargestPropertyUseTypeGFA,Electricity(kWh),SteamUse(kBtu),NaturalGas(therms),EPAPropertyType,ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,NumberofBuildings
2020,SEATTLE TENNIS CLUB,NonResidential,47.62816,-122.28067,EAST,1.0,1928,3,71280,71280,0,72.97791381968165,149.6,149.6,10662753.0,10662753.0,269.1,269.1,Other - Recreation,71280.0,1337320.0,12048202.094594594,60998.0,Other - Recreation,Compliant,No Issue,4562936.0,6099816.0,348.2,4.9,1.0
2020,MCGILVRA (SPS-DISTRICT),SPS-District K-12,47.63408,-122.28483,EAST,3.0,1925,3,38297,38297,0,28.0,60.1,57.0,2193859.0,2080323.0,100.3,96.2,K-12 School,36505.0,222320.0,12048202.094594594,13218.0,K-12 School,Compliant,No Issue,758556.0,1321767.0,74.2,1.9,1.0
2020,PARK SHORE,Multifamily HR (10+),47.63429,-122.27652,EAST,1.0,1963,16,153312,80995,72317,39.0,111.0,112.0,23792193.0,24831522.0,165.6000061,166.6,Senior Living Community,219759.0,1822369.0,12048202.094594594,186136.0,,Compliant,No Issue,6217923.0,18613598.0,1021.6,12.6,1.0
2020,MADISON COURT APTS,Multifamily LR (1-4),47.63673,-122.27813,EAST,3.0,1988,3,36702,27498,9204,86.0,28.3,27.5,778285.0,756326.0,79.2,77.0,Multifamily Housing,27498.0,221666.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,756326.0,2247779.528766311,4.0,0.1,1.0
2020,LAKE COURT APTS,Multifamily LR (1-4),47.63755,-122.27654,EAST,3.0,1922,2,46613,46613,0,72.97791381968165,67.4,65.3,2335802.0,2262104.0,139.9,134.5,Multifamily Housing,34642.0,382621.0,12048202.094594594,9566.0,Multifamily LR (1-4),Compliant,No Issue,1305502.0,956602.0,57.7,1.2,5.0
2020,ALKI SHORES APTS/ ALKI CAFE/ LIBERTY DELI,Multifamily LR (1-4),47.57897,-122.41037,SOUTHWEST,1.0,1962,3,22982,22982,0,72.97791381968165,24.5,23.9,562486.0,550284.0,68.5,67.0,Multifamily Housing,17164.0,161279.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,550284.0,2247779.528766311,2.9,0.1,1.0
2020,RIPPLE ROCK APTS,Multifamily LR (1-4),47.57845,-122.41036,SOUTHWEST,1.0,1958,3,25016,25016,0,90.0,23.1,22.4,577498.0,561499.0,64.6,62.8,Multifamily Housing,25016.0,164566.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,561499.0,2247779.528766311,3.0,0.1,1.0
2020,2201 WESTLAKE ENSO CONDOMINIUMS,NonResidential,47.61811,-122.33908,DOWNTOWN,1.0,2009,19,525049,323192,201857,72.0,56.9,56.7,28866970.0,28752224.0,138.9,139.3,Office,302417.0,6779772.0,12048202.094594594,56196.0,Mixed Use Property,Compliant,No Issue,23132582.0,5619641.0,421.5,1.3,1.0
2020,TWIN GABLES CONDOMINIUM,Multifamily LR (1-4),47.62354,-122.3118,EAST,3.0,1929,3,22234,22234,0,72.97791381968165,74.9,71.3,1255542.0,1193677.0,99.1,95.3,Multifamily Housing,16753.0,57365.0,12048202.094594594,9979.0,Multifamily LR (1-4),Compliant,No Issue,195730.0,997947.0,54.0,2.4,1.0
2020,200  W HIGHLAND,Multifamily MR (5-9),47.62985,-122.35963,MAGNOLIA / QUEEN ANNE,1.0,2009,5,62190,62190,0,84.0,28.6,28.8,1483650.0,1491471.0,80.1,80.5,Multifamily Housing,51850.0,437125.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,1491470.0,2247779.528766311,7.9,0.1,1.0
2020,202 WEST OLYMPIC PL CONDOMINIUM,Multifamily LR (1-4),47.62689,-122.35981,MAGNOLIA / QUEEN ANNE,7.0,1979,4,26472,26472,0,59.0,23.4,22.8,620624.0,602807.0,65.6,63.8,Multifamily Housing,26472.0,176672.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,602807.0,2247779.528766311,3.2,0.1,1.0
2020,200 ROY STREET CONDO,Multifamily MR (5-9),47.62576,-122.35183,MAGNOLIA / QUEEN ANNE,7.0,1993,5,92342,53402,38940,33.0,48.4,47.5,4468780.0,4383912.0,100.6,99.6,Multifamily Housing,92342.0,769549.0,12048202.094594594,17582.0,Multifamily MR (5-9),Compliant,No Issue,2625702.0,1758210.0,107.3,2.0,1.0
2020,IGLESIA NI CRISTO,NonResidential,47.53857,-122.28026,SOUTHEAST,2.0,1968,1,24200,24200,0,94.0,20.3,19.4,490272.0,469118.0,37.8,36.9,Worship Facility,24200.0,67089.0,12048202.094594594,2402.0,Worship Facility,Compliant,No Issue,228907.0,240211.0,14.0,0.6,1.0
2020,Boylston Howell,Multifamily MR (5-9),47.61735,-122.3231,EAST,3.0,1998,5,33274,20930,12344,94.0,45.0,44.4,1193104.0,1176986.0,96.1,94.9,Multifamily Housing,26505.0,214093.0,12048202.094594594,4465.0,Multifamily MR (5-9),Compliant,No Issue,730487.0,446499.0,27.6,1.3,1.0
2020,BOLYSTON COURT APTS,Multifamily LR (1-4),47.6169,-122.32262,EAST,3.0,1948,2,31457,21073,10384,78.0,61.6,59.6,1298015.0,1255146.0,87.3,84.9,Multifamily Housing,21073.0,78827.0,12048202.094594594,9862.0,Multifamily LR (1-4),Compliant,No Issue,268959.0,986187.0,53.8,2.6,2.0
2020,PORTER APT,Multifamily LR (1-4),47.61619,-122.32309,EAST,3.0,1917,4,26246,26246,0,80.0,65.5,61.6,1720333.0,1615511.0,81.9,77.7,Multifamily Housing,26246.0,57446.0,12048202.094594594,14195.0,Multifamily LR (1-4),Compliant,No Issue,196007.0,1419504.0,76.4,2.9,1.0
2020,DEXTER HOUSE APT,Multifamily LR (1-4),47.63701,-122.34218,MAGNOLIA / QUEEN ANNE,7.0,1961,4,32615,32615,0,100.0,14.4,13.8,468669.0,451237.0,40.2,38.7,Multifamily Housing,32615.0,132250.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,451237.0,2247779.528766311,2.4,0.1,1.0
2020,ALOHA INN TRANSITIONAL HOUSING,NonResidential,47.63651,-122.34418,MAGNOLIA / QUEEN ANNE,7.0,1981,4,23513,21302,2211,45.0,69.4,68.5,1478666.0,1458516.0,144.2,142.5,Residence Hall/Dormitory,15200.0,252005.0,12048202.094594594,5987.0,Residence Hall/Dormitory,Compliant,No Issue,859841.0,598675.0,36.4,1.7,1.0
2020,WESTMONT CONDOMINIUM,Multifamily MR (5-9),47.56486,-122.37284,SOUTHWEST,1.0,2002,6,25800,25800,0,96.0,25.6,25.1,660854.0,647866.0,71.7,70.3,Multifamily Housing,25800.0,189879.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,647866.0,2247779.528766311,3.4,0.1,1.0
2020,WESTVIEW AT GREENWOOD CONDOMINIUM,Multifamily MR (5-9),47.69395,-122.3549,NORTHWEST,5.0,1998,5,82514,82514,0,86.0,26.8,26.2,2207612.0,2159350.0,63.0,61.9,Multifamily Housing,82514.0,476186.0,12048202.094594594,5346.0,Multifamily MR (5-9),Compliant,No Issue,1624747.0,534603.0,37.0,0.4,1.0
2020,WESTVIEW MANOR CONDOMINIUM,Multifamily LR (1-4),47.64353,-122.37438,MAGNOLIA / QUEEN ANNE,7.0,1977,3,22202,22202,0,83.0,25.1,24.5,557272.0,542846.0,70.3,68.5,Multifamily Housing,22202.0,159099.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,542846.0,2247779.528766311,2.9,0.1,1.0
2020,WESTWATER,Multifamily LR (1-4),47.54095,-122.38678,SOUTHWEST,1.0,1989,4,71280,71280,0,70.0,32.9,32.5,1605722.0,1584115.0,92.2,91.0,Multifamily Housing,48756.0,464278.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1584115.0,2247779.528766311,8.4,0.1,1.0
2020,WESTWOOD PLAZA CONDOMINIUM,Multifamily LR (1-4),47.52451,-122.36424,DELRIDGE NEIGHBORHOODS,1.0,1981,3,35122,35122,0,58.0,29.4,28.7,945681.0,920333.0,82.4,80.2,Multifamily Housing,32122.0,269734.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,920333.0,2247779.528766311,4.9,0.1,1.0
2020,CAMBRIDGE MANOR,Multifamily LR (1-4),47.51897,-122.35561,DELRIDGE NEIGHBORHOODS,1.0,1966,3,24259,24259,0,93.0,21.4,21.1,518633.0,511042.0,59.9,59.0,Multifamily Housing,22348.0,149778.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,511042.0,2247779.528766311,2.7,0.1,1.0
2020,STOR-MORE - CAMPUS,NonResidential,47.56785,-122.37039,DELRIDGE NEIGHBORHOODS,1.0,1994,3,66610,66610,0,72.97791381968165,8.6,8.3,534331.0,518340.0,17.7,17.4,Self-Storage Facility,62260.0,90089.0,12048202.094594594,2110.0,Self-Storage Facility,Compliant,No Issue,307385.0,210955.0,12.8,0.2,1.0
2020,LOS ANGELES COOPERATIVE APARTMENTS,Multifamily LR (1-4),47.62016,-122.32514,EAST,3.0,1917,3,22160,22160,0,96.0,29.4,28.8,652093.0,637768.0,61.3,59.9,Multifamily Housing,22160.0,109995.0,12048202.094594594,2625.0,Multifamily LR (1-4),Compliant,No Issue,375304.0,262464.0,15.9,0.7,1.0
2020,SEALTH VISTA,Multifamily LR (1-4),47.61983,-122.32434,EAST,1.0,1923,3,24650,24650,0,96.0,30.2,29.7,744172.0,733254.0,67.5,66.2,Multifamily Housing,24650.0,144529.0,12048202.094594594,2401.0,Multifamily LR (1-4),Compliant,No Issue,493133.0,240121.0,15.4,0.6,1.0
2020,ST FLORENCE APT,Multifamily LR (1-4),47.6186,-122.32514,EAST,3.0,1914,3,30040,30040,0,90.0,48.9,47.4,1468007.0,1423045.0,67.7,66.1,Multifamily Housing,30040.0,82379.0,12048202.094594594,11420.0,Multifamily LR (1-4),Compliant,No Issue,281076.0,1141969.0,62.1,2.1,1.0
2020,CASTELLAN,Multifamily LR (1-4),47.62175,-122.32376,EAST,3.0,1990,3,36885,27447,9438,90.0,31.9,31.5,874741.0,865068.0,89.2,88.2,Multifamily Housing,27447.0,253537.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,865068.0,2247779.528766311,4.6,0.2,1.0
2020,BELMONT COURT APARTMENTS,Multifamily MR (5-9),47.62276,-122.32378,EAST,1.0,2000,5,49649,32753,16896,100.0,25.0,24.8,819469.0,810940.0,70.1,69.3,Multifamily Housing,32753.0,237673.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,810940.0,2247779.528766311,4.3,0.1,1.0
2020,OLIVE TERRACE APTS,Multifamily LR (1-4),47.618,-122.32558,EAST,3.0,1955,3,28094,28094,0,72.97791381968165,36.3,35.3,1019806.0,990712.0,101.6,98.7,Multifamily Housing,28094.0,290361.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,990712.0,2247779.528766311,5.3,0.2,1.0
2020,WINCHESTER APT,Multifamily LR (1-4),47.61827,-122.32359,EAST,3.0,1927,4,22795,22795,0,89.0,54.2,52.7,1235826.0,1200477.0,70.4,68.8,Multifamily Housing,22795.0,51616.0,12048202.094594594,10244.0,Multifamily LR (1-4),Compliant,No Issue,176114.0,1024363.0,55.3,2.4,1.0
2020,STACK HOUSE APARTMENTS (W & SE Bldgs Combined),Multifamily MR (5-9),47.62245,-122.33146,LAKE UNION,1.0,2013,7,391461,293717,97744,98.0,38.2,37.8,7553474.0,7482488.0,100.3,99.3,Multifamily Housing,191742.0,1970496.0,12048202.094594594,7592.0,Multifamily MR (5-9),Not Compliant,Account Requires Verification,6723332.0,759154.0,76.1,0.3,2.0
2020,OLYMPIC VIEW APTS,Multifamily LR (1-4),47.71539,-122.35509,NORTHWEST,5.0,1987,3,32962,26941,6021,92.0,25.2,25.1,679726.0,675179.0,70.6,70.2,Multifamily Housing,26941.0,197884.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,675179.0,2247779.528766311,3.6,0.1,1.0
2020,CHRIST THE KING MIDDLE SCHOOL,NonResidential,47.71387,-122.3535,NORTHWEST,5.0,1938,2,23222,23222,0,65.0,67.6,65.9,1013802.0,988463.0,88.8,86.8,K-12 School,15006.0,44204.0,12048202.094594594,8376.0,K-12 School,Compliant,No Issue,150824.0,837639.0,45.3,2.0,1.0
2020,THE DANIELS APTS,Multifamily LR (1-4),47.71919,-122.35508,NORTHWEST,5.0,1995,3,63590,49133,14457,76.0,26.5,26.4,1302189.0,1296972.0,74.2,73.9,Multifamily Housing,49133.0,380121.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1296972.0,2247779.528766311,6.9,0.1,1.0
2020,OAK TREE,Multifamily LR (1-4),47.70455,-122.34681,NORTHWEST,1.0,1986,3,23346,23346,0,82.0,33.7,33.5,786810.0,781724.0,94.4,93.8,Multifamily Housing,23346.0,229110.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,781724.0,2247779.528766311,4.2,0.2,1.0
2020,Greenus Building,NonResidential,47.61426,-122.3253,EAST,3.0,1924,2,24476,24476,0,72.97791381968165,51.4,51.4,1227202.0,1227202.0,118.4,118.4,Fitness Center/Health Club/Gym,7501.0,258143.0,12048202.094594594,3464.0,Mixed Use Property,Compliant,No Issue,880784.0,346418.0,23.1,0.9,1.0
2020,SUMMIT ARMS,Multifamily MR (5-9),47.61459,-122.32532,EAST,3.0,1908,5,27320,27320,0,61.0,32.9,31.9,897891.0,870517.0,92.0,89.2,Multifamily Housing,27320.0,255134.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,870517.0,2247779.528766311,4.6,0.2,1.0
2020,DUNN MOTORS BUILDING,Multifamily MR (5-9),47.61387,-122.32524,EAST,3.0,2016,3,117555,90280,27275,100.0,26.3,25.9,2380241.0,2347279.0,61.8,60.9,Multifamily Housing,77540.0,509936.0,12048202.094594594,6074.0,Multifamily MR (5-9),Compliant,No Issue,1739901.0,607378.0,41.5,0.5,1.0
2020,AUTO-ROW BUILDING/PRICE-RAGEN.COM,NonResidential,47.61386,-122.32481,EAST,3.0,1910,2,24750,24750,0,95.0,36.8,34.9,992738.0,941437.0,62.2,60.2,Retail Store,26950.0,106247.0,12048202.094594594,5789.0,Retail Store,Compliant,No Issue,362515.0,578922.0,32.7,1.3,1.0
2020,BELMONT APTS,Multifamily LR (1-4),47.61316,-122.32468,EAST,3.0,1924,3,27792,27792,0,75.0,42.9,42.0,1193082.0,1166754.0,89.7,87.4,Multifamily Housing,27792.0,201842.0,12048202.094594594,4781.0,Multifamily LR (1-4),Compliant,No Issue,688686.0,478068.0,29.1,1.0,1.0
2020,MANCHESTER ARMS,Multifamily MR (5-9),47.61338,-122.32519,EAST,3.0,1908,5,23600,23600,0,91.0,95.8,91.2,2259874.0,2152908.0,123.6,118.8,Multifamily Housing,23600.0,91027.0,12048202.094594594,18423.0,Multifamily MR (5-9),Compliant,No Issue,310584.0,1842323.0,99.5,4.2,1.0
2020,NORTHWEST SCHOOL,NonResidential,47.61339,-122.32594,EAST,1.0,1904,3,60000,60000,0,79.0,30.2,28.9,1837898.0,1756744.0,55.1,53.7,K-12 School,60783.0,238160.0,12048202.094594594,9441.0,K-12 School,Compliant,No Issue,812602.0,944142.0,54.5,0.9,1.0
2020,THE SUMMIT,NonResidential,47.61449,-122.32592,EAST,3.0,1954,2,46560,46560,0,13.0,18.6,17.5,864865.0,814804.0,30.2,29.1,Other - Entertainment/Public Assembly,46560.0,83260.0,12048202.094594594,5307.0,Other - Entertainment/Public Assembly,Compliant,No Issue,284082.0,530722.0,29.7,0.6,1.0
2020,SUMMIT PLACE,Multifamily LR (1-4),47.6161,-122.32591,EAST,3.0,1964,4,35138,29647,5491,89.0,24.4,23.7,722863.0,703236.0,68.3,66.4,Multifamily Housing,29647.0,206107.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,703236.0,2247779.528766311,3.7,0.1,1.0
2020,MORRIS APTS,Multifamily LR (1-4),47.6176,-122.32592,EAST,3.0,1916,3,20340,20340,0,86.0,50.4,48.1,1024243.0,978814.0,79.6,76.9,Multifamily Housing,20340.0,89911.0,12048202.094594594,6720.0,Multifamily LR (1-4),Compliant,No Issue,306775.0,672039.0,37.3,1.8,1.0
2020,SUMMIT HOUSE APTS,Multifamily MR (5-9),47.61733,-122.32601,EAST,3.0,1960,5,46527,46527,0,94.0,49.2,46.3,2289087.0,2152450.0,74.6,71.5,Multifamily Housing,46527.0,178907.0,12048202.094594594,15420.0,Multifamily MR (5-9),Compliant,No Issue,610430.0,1542020.0,85.1,1.8,1.0
2020,CORINTHIAN APTS,Multifamily LR (1-4),47.61654,-122.32592,EAST,3.0,1924,3,46274,46274,0,83.0,62.1,59.5,2501830.0,2396754.0,80.8,78.0,Multifamily Housing,40282.0,104982.0,12048202.094594594,20386.0,Multifamily LR (1-4),Compliant,No Issue,358199.0,2038555.0,110.2,2.4,1.0
2020,UNION BAY CONDOMINIUM,Multifamily LR (1-4),47.63434,-122.3414,MAGNOLIA / QUEEN ANNE,1.0,1977,4,31008,31008,0,44.0,51.8,49.6,1257992.0,1205330.0,97.6,94.4,Multifamily Housing,24282.0,172086.0,12048202.094594594,6182.0,Multifamily LR (1-4),Compliant,No Issue,587158.0,618171.0,36.0,1.2,1.0
2020,UNION HARBOR CONDOMINIUM,Multifamily MR (5-9),47.6401,-122.33003,water,4.0,1968,5,53862,53862,0,97.0,28.3,27.6,1379855.0,1348466.0,79.2,77.4,Multifamily Housing,48786.0,395213.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,1348465.0,2247779.528766311,7.2,0.1,1.0
2020,ASSOCIATION CENTER,NonResidential,47.63303,-122.34268,MAGNOLIA / QUEEN ANNE,7.0,1980,3,30408,30408,0,95.0,30.5,30.5,762214.0,762214.0,85.4,85.4,Bank Branch,25000.0,223392.0,12048202.094594594,22504.475928677562,Bank Branch,Compliant,No Issue,762214.0,2247779.528766311,4.1,0.1,1.0
2020,LAKE UNION TOWER,Multifamily MR (5-9),47.63315,-122.34147,MAGNOLIA / QUEEN ANNE,7.0,1995,6,33978,22998,10980,97.0,38.1,37.3,759227.0,742445.0,99.9,98.1,Multifamily Housing,15418.0,196922.0,12048202.094594594,705.0,Multifamily MR (5-9),Compliant,No Issue,671900.0,70545.0,7.3,0.3,1.0
2020,UNION VIEW APTS,Multifamily MR (5-9),47.63361,-122.34193,MAGNOLIA / QUEEN ANNE,7.0,1998,5,31266,23893,7373,72.97791381968165,19.1,18.8,597655.0,586664.0,53.5,52.5,Multifamily Housing,31266.0,171941.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,586664.0,2247779.528766311,3.1,0.1,1.0
2020,MCHUGH BLDG,NonResidential,47.63439,-122.34078,MAGNOLIA / QUEEN ANNE,1.0,1920,3,30109,30109,0,51.0,54.7,53.8,1497857.0,1474664.0,132.0,131.2,Office,27404.0,342629.0,12048202.094594594,3056.0,Office,Compliant,No Issue,1169049.0,305615.0,22.4,0.7,1.0
2020,WHITMAN VISTA CONDOMINIUM,Multifamily LR (1-4),47.65093,-122.34555,LAKE UNION,4.0,1980,4,27480,27480,0,95.0,20.8,20.3,572226.0,557839.0,58.3,56.8,Multifamily Housing,27480.0,163493.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,557839.0,2247779.528766311,3.0,0.1,1.0
2020,FAIRMOUNT PARK ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,47.55257,-122.38019,SOUTHWEST,1.0,1964,2,39929,39929,0,93.0,24.3,23.0,1543576.0,1460080.0,46.7,44.8,K-12 School,63568.0,220682.0,12048202.094594594,7071.0,K-12 School,Compliant,No Issue,752968.0,707112.0,41.6,1.0,1.0
2020,GREEN LAKE MANOR,Multifamily LR (1-4),47.6864,-122.33985,NORTHWEST,6.0,1947,3,24920,24920,0,90.0,48.4,45.9,1205414.0,1144109.0,64.7,62.1,Multifamily Housing,24920.0,58081.0,12048202.094594594,9459.0,Multifamily LR (1-4),Compliant,No Issue,198172.0,945937.0,51.3,2.1,1.0
2020,QUEEN ANN LUTHERAN CHURCH,NonResidential,47.63985,-122.36712,MAGNOLIA / QUEEN ANNE,7.0,1960,2,25481,25481,0,90.0,21.5,20.4,548747.0,519995.0,33.5,32.3,Office,25481.0,46475.0,12048202.094594594,3614.0,Office,Compliant,No Issue,158573.0,361422.0,20.0,0.8,1.0
2020,The Washington Building,NonResidential,47.6011,-122.33197,DOWNTOWN,7.0,1900,1,20880,20880,0,100.0,15.6,15.6,324830.0,324830.0,43.6,43.6,Office,20880.0,95202.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,324830.0,2247779.528766311,1.7,0.1,1.0
2020,CAROLINE KLINE GALLAND HOME,NonResidential,47.53494,-122.26582,SOUTHEAST,1.0,1967,1,141297,136744,4553,90.0,143.6,139.6,19636526.0,19094010.0,228.1,223.6,Senior Living Community,136744.0,1763543.0,12048202.094594594,130768.0,,Compliant,No Issue,6017209.0,13076803.0,726.5,5.3,1.0
2020,WATERMARK TOWER,Multifamily HR (10+),47.60551,-122.33746,DOWNTOWN,1.0,1983,22,195788,195788,0,79.0,33.6,33.0,5717264.0,5624938.0,94.0,92.5,Multifamily Housing,103671.0,1648575.0,12048202.094594594,19664.0,Multifamily HR (10+),Compliant,No Issue,5624938.0,1966450.0,29.9,0.2,1.0
2020,JOHN COURT APTS,Multifamily LR (1-4),47.61941,-122.31304,EAST,1.0,2007,4,29421,14113,15308,81.0,27.0,26.8,1031812.0,1024876.0,75.3,74.8,Multifamily Housing,38217.0,298361.0,12048202.094594594,69.0,Multifamily LR (1-4),Compliant,No Issue,1018009.0,6867.0,5.8,0.4,1.0
2020,THE WILLIS CONDOMINIUM,Multifamily MR (5-9),47.62602,-122.3567,MAGNOLIA / QUEEN ANNE,7.0,1997,6,48600,48600,0,70.0,52.8,52.6,2132853.0,2121520.0,111.1,110.8,Multifamily Housing,40361.0,375612.0,12048202.094594594,8399.0,Multifamily MR (5-9),Compliant,No Issue,1281588.0,839932.0,51.4,1.1,1.0
2020,WILSON COURT CONDOMINIUM,Multifamily MR (5-9),47.62651,-122.34795,MAGNOLIA / QUEEN ANNE,1.0,1991,5,27480,27480,0,100.0,20.1,19.5,553599.0,536622.0,36.8,35.8,Multifamily Housing,27480.0,70487.0,12048202.094594594,2961.0,Multifamily MR (5-9),Compliant,No Issue,240503.0,296119.0,17.0,0.6,1.0
2020,SANDRIDGE APTS,Multifamily LR (1-4),47.67385,-122.26521,NORTHEAST,4.0,1985,3,40894,30230,10664,18.0,41.9,41.2,1267171.0,1245071.0,117.4,115.3,Multifamily Housing,30230.0,364909.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1245071.0,2247779.528766311,6.6,0.2,1.0
2020,GREEN LAKE POINT,Multifamily MR (5-9),47.68704,-122.33998,NORTHWEST,6.0,2009,5,35843,24227,11616,91.0,22.1,21.7,793453.0,779277.0,59.0,58.0,Multifamily Housing,35843.0,211333.0,12048202.094594594,582.0,Multifamily MR (5-9),Compliant,No Issue,721069.0,58208.0,6.9,0.3,1.0
2020,WINDERMERE NORTH CONDOMINIUM,Multifamily LR (1-4),47.67447,-122.26389,NORTHEAST,4.0,1981,3,47419,47419,0,76.0,28.1,27.2,1332688.0,1290911.0,78.7,76.2,Multifamily Housing,47419.0,378344.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1290911.0,2247779.528766311,6.9,0.1,1.0
2020,SUPPLY LAUNDRY BUILDING,NonResidential,47.62298,-122.33082,LAKE UNION,1.0,1912,2,27788,27788,0,71.0,37.1,37.1,1388844.0,1388844.0,103.7,103.7,Office,37484.0,407047.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,1388844.0,2247779.528766311,7.4,0.3,1.0
2020,ALLEY 24 (NORTH & SOUTH TOWER),Multifamily MR (5-9),47.62025,-122.33129,LAKE UNION,1.0,2006,6,171874,171874,0,91.5,40.2,39.5,5200147.0,5115730.0,81.5,80.2,Multifamily Housing,124233.0,838443.0,12048202.094594594,22550.0,Multifamily MR (5-9),Compliant,No Issue,2860766.0,2254964.0,135.0,0.8,2.0
2020,ELLENBERT APTS,Multifamily LR (1-4),47.62182,-122.32028,EAST,3.0,1928,4,43096,37059,6037,32.0,89.5,87.7,3857410.0,3781712.0,111.1,109.2,Multifamily Housing,43098.0,121221.0,12048202.094594594,33608.0,Multifamily LR (1-4),Not Compliant,Missing 2020 EUI or Electricity Data,413607.0,3360779.0,2.2,0.1,1.0
2020,SILVIAN APTS,Multifamily LR (1-4),47.62215,-122.32023,EAST,3.0,1914,4,23242,23242,0,59.0,33.2,32.4,772637.0,752745.0,93.1,90.7,Multifamily Housing,23242.0,220617.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,752745.0,2247779.528766311,4.0,0.2,1.0
2020,HARVARD COURT,Multifamily MR (5-9),47.62459,-122.32175,EAST,3.0,1968,8,49256,49256,0,93.0,39.4,38.2,1939011.0,1883147.0,89.0,86.2,Multifamily Housing,49256.0,379660.0,12048202.094594594,5877.0,Multifamily MR (5-9),Compliant,No Issue,1295401.0,587746.0,38.1,0.8,1.0
2020,ROYCROFT APTS,Multifamily LR (1-4),47.62165,-122.32247,EAST,1.0,1906,3,33736,33736,0,86.0,24.6,23.8,831478.0,804512.0,69.0,66.8,Multifamily Housing,33736.0,235789.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,804512.0,2247779.528766311,4.3,0.1,1.0
2020,CAMALOT,Multifamily LR (1-4),47.62408,-122.32231,EAST,3.0,1965,4,30240,27656,2584,83.0,24.4,23.8,673530.0,656872.0,68.2,66.5,Multifamily Housing,27656.0,192518.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,656872.0,2247779.528766311,3.5,0.1,1.0
2020,MULHOLLAND APARTMENTS,Multifamily LR (1-4),47.62333,-122.32228,EAST,1.0,1926,3,25958,25958,0,92.0,31.1,30.4,806293.0,789364.0,67.7,65.9,Multifamily Housing,25958.0,147660.0,12048202.094594594,2856.0,Multifamily LR (1-4),Compliant,No Issue,503814.0,285550.0,17.8,0.7,1.0
2020,NORTH POINTE CONDOMINIUM,Multifamily LR (1-4),47.64779,-122.33352,LAKE UNION,4.0,1993,4,55372,55372,0,75.0,46.8,45.6,2592400.0,2523598.0,70.5,69.4,Multifamily Housing,55362.0,199617.0,12048202.094594594,18425.0,Multifamily LR (1-4),Compliant,No Issue,681092.0,1842506.0,101.5,1.8,1.0
2020,COMFORT INN & SUITES - SEATTLE NORTH,NonResidential,47.729,-122.34473,NORTHWEST,1.0,1990,4,41704,33120,8584,99.0,40.4,40.2,1685441.0,1677619.0,83.5,82.9,Hotel,41704.0,284344.0,12048202.094594594,7074.0,Hotel,Compliant,No Issue,970181.0,707438.0,42.7,1.3,1.0
